tile_id,region_id,z,x,y,image_path,mask_path,non_background_ratio,pixel_hist_json,vector_source,zoom,crs,kept_reason
moscow_city_small_17_79240_40987,moscow_city_small,17,79240,40987,images/tiles/moscow_city_small_17_79240_40987.png,masks/tiles/moscow_city_small_17_79240_40987.png,0.261017,"{""0"": 48430, ""1"": 213, ""3"": 10185, ""4"": 6708}",Overture Maps,17,EPSG:4326,"max_class_share=0.74,fg_share=0.26"
moscow_city_small_17_79218_40988,moscow_city_small,17,79218,40988,images/tiles/moscow_city_small_17_79218_40988.png,masks/tiles/moscow_city_small_17_79218_40988.png,0.445663,"{""0"": 36329, ""3"": 23392, ""4"": 5815}",Overture Maps,17,EPSG:4326,"max_class_share=0.55,fg_share=0.45"
moscow_city_small_17_79219_40988,moscow_city_small,17,79219,40988,images/tiles/moscow_city_small_17_79219_40988.png,masks/tiles/moscow_city_small_17_79219_40988.png,0.395447,"{""0"": 39620, ""3"": 18944, ""4"": 6972}",Overture Maps,17,EPSG:4326,"max_class_share=0.60,fg_share=0.40"
moscow_city_small_17_79220_40988,moscow_city_small,17,79220,40988,images/tiles/moscow_city_small_17_79220_40988.png,masks/tiles/moscow_city_small_17_79220_40988.png,0.452866,"{""0"": 35857, ""2"": 711, ""3"": 16684, ""4"": 12284}",Overture Maps,17,EPSG:4326,"max_class_share=0.55,fg_share=0.45"
moscow_city_small_17_79221_40988,moscow_city_small,17,79221,40988,images/tiles/moscow_city_small_17_79221_40988.png,masks/tiles/moscow_city_small_17_79221_40988.png,0.647858,"{""0"": 23078, ""2"": 6121, ""3"": 24323, ""4"": 12014}",Overture Maps,17,EPSG:4326,"max_class_share=0.37,fg_share=0.65"
moscow_city_small_17_79222_40988,moscow_city_small,17,79222,40988,images/tiles/moscow_city_small_17_79222_40988.png,masks/tiles/moscow_city_small_17_79222_40988.png,0.570541,"{""0"": 28145, ""2"": 550, ""3"": 23570, ""4"": 13271}",Overture Maps,17,EPSG:4326,"max_class_share=0.43,fg_share=0.57"
moscow_city_small_17_79223_40988,moscow_city_small,17,79223,40988,images/tiles/moscow_city_small_17_79223_40988.png,masks/tiles/moscow_city_small_17_79223_40988.png,0.630585,"{""0"": 24210, ""2"": 6401, ""3"": 20780, ""4"": 14145}",Overture Maps,17,EPSG:4326,"max_class_share=0.37,fg_share=0.63"
moscow_city_small_17_79224_40988,moscow_city_small,17,79224,40988,images/tiles/moscow_city_small_17_79224_40988.png,masks/tiles/moscow_city_small_17_79224_40988.png,0.879669,"{""0"": 7886, ""1"": 44540, ""2"": 7265, ""3"": 287, ""4"": 5558}",Overture Maps,17,EPSG:4326,"max_class_share=0.68,fg_share=0.88"
moscow_city_small_17_79225_40988,moscow_city_small,17,79225,40988,images/tiles/moscow_city_small_17_79225_40988.png,masks/tiles/moscow_city_small_17_79225_40988.png,0.873016,"{""0"": 8322, ""1"": 28623, ""2"": 20508, ""3"": 4132, ""4"": 3951}",Overture Maps,17,EPSG:4326,"max_class_share=0.44,fg_share=0.87"
moscow_city_small_17_79226_40988,moscow_city_small,17,79226,40988,images/tiles/moscow_city_small_17_79226_40988.png,masks/tiles/moscow_city_small_17_79226_40988.png,0.630066,"{""0"": 24244, ""2"": 20795, ""3"": 6533, ""4"": 13964}",Overture Maps,17,EPSG:4326,"max_class_share=0.37,fg_share=0.63"
moscow_city_small_17_79227_40988,moscow_city_small,17,79227,40988,images/tiles/moscow_city_small_17_79227_40988.png,masks/tiles/moscow_city_small_17_79227_40988.png,0.465607,"{""0"": 35022, ""2"": 17268, ""3"": 662, ""4"": 12584}",Overture Maps,17,EPSG:4326,"max_class_share=0.53,fg_share=0.47"
moscow_city_small_17_79228_40988,moscow_city_small,17,79228,40988,images/tiles/moscow_city_small_17_79228_40988.png,masks/tiles/moscow_city_small_17_79228_40988.png,0.610855,"{""0"": 25503, ""2"": 19597, ""3"": 17081, ""4"": 3355}",Overture Maps,17,EPSG:4326,"max_class_share=0.39,fg_share=0.61"
moscow_city_small_17_79229_40988,moscow_city_small,17,79229,40988,images/tiles/moscow_city_small_17_79229_40988.png,masks/tiles/moscow_city_small_17_79229_40988.png,0.423706,"{""0"": 37768, ""2"": 1619, ""3"": 18440, ""4"": 7709}",Overture Maps,17,EPSG:4326,"max_class_share=0.58,fg_share=0.42"
moscow_city_small_17_79230_40988,moscow_city_small,17,79230,40988,images/tiles/moscow_city_small_17_79230_40988.png,masks/tiles/moscow_city_small_17_79230_40988.png,0.559494,"{""0"": 28869, ""2"": 3448, ""3"": 19798, ""4"": 13421}",Overture Maps,17,EPSG:4326,"max_class_share=0.44,fg_share=0.56"
moscow_city_small_17_79231_40988,moscow_city_small,17,79231,40988,images/tiles/moscow_city_small_17_79231_40988.png,masks/tiles/moscow_city_small_17_79231_40988.png,0.506546,"{""0"": 32339, ""2"": 2346, ""3"": 20748, ""4"": 10103}",Overture Maps,17,EPSG:4326,"max_class_share=0.49,fg_share=0.51"
moscow_city_small_17_79232_40988,moscow_city_small,17,79232,40988,images/tiles/moscow_city_small_17_79232_40988.png,masks/tiles/moscow_city_small_17_79232_40988.png,0.664276,"{""0"": 22002, ""3"": 31990, ""4"": 11544}",Overture Maps,17,EPSG:4326,"max_class_share=0.49,fg_share=0.66"
moscow_city_small_17_79233_40988,moscow_city_small,17,79233,40988,images/tiles/moscow_city_small_17_79233_40988.png,masks/tiles/moscow_city_small_17_79233_40988.png,0.655823,"{""0"": 22556, ""2"": 82, ""3"": 31148, ""4"": 11750}",Overture Maps,17,EPSG:4326,"max_class_share=0.48,fg_share=0.66"
moscow_city_small_17_79234_40988,moscow_city_small,17,79234,40988,images/tiles/moscow_city_small_17_79234_40988.png,masks/tiles/moscow_city_small_17_79234_40988.png,0.60405,"{""0"": 25949, ""3"": 26057, ""4"": 13530}",Overture Maps,17,EPSG:4326,"max_class_share=0.40,fg_share=0.60"
moscow_city_small_17_79235_40988,moscow_city_small,17,79235,40988,images/tiles/moscow_city_small_17_79235_40988.png,masks/tiles/moscow_city_small_17_79235_40988.png,0.667709,"{""0"": 21777, ""2"": 2906, ""3"": 28376, ""4"": 12477}",Overture Maps,17,EPSG:4326,"max_class_share=0.43,fg_share=0.67"
moscow_city_small_17_79236_40988,moscow_city_small,17,79236,40988,images/tiles/moscow_city_small_17_79236_40988.png,masks/tiles/moscow_city_small_17_79236_40988.png,0.568146,"{""0"": 28302, ""3"": 26961, ""4"": 10273}",Overture Maps,17,EPSG:4326,"max_class_share=0.43,fg_share=0.57"
moscow_city_small_17_79237_40988,moscow_city_small,17,79237,40988,images/tiles/moscow_city_small_17_79237_40988.png,masks/tiles/moscow_city_small_17_79237_40988.png,0.508423,"{""0"": 32216, ""3"": 22924, ""4"": 10396}",Overture Maps,17,EPSG:4326,"max_class_share=0.49,fg_share=0.51"
moscow_city_small_17_79238_40988,moscow_city_small,17,79238,40988,images/tiles/moscow_city_small_17_79238_40988.png,masks/tiles/moscow_city_small_17_79238_40988.png,0.511459,"{""0"": 32017, ""2"": 1598, ""3"": 22127, ""4"": 9794}",Overture Maps,17,EPSG:4326,"max_class_share=0.49,fg_share=0.51"
moscow_city_small_17_79239_40988,moscow_city_small,17,79239,40988,images/tiles/moscow_city_small_17_79239_40988.png,masks/tiles/moscow_city_small_17_79239_40988.png,0.506165,"{""0"": 32364, ""2"": 103, ""3"": 22873, ""4"": 10196}",Overture Maps,17,EPSG:4326,"max_class_share=0.49,fg_share=0.51"
moscow_city_small_17_79240_40988,moscow_city_small,17,79240,40988,images/tiles/moscow_city_small_17_79240_40988.png,masks/tiles/moscow_city_small_17_79240_40988.png,0.287964,"{""0"": 46664, ""1"": 25, ""2"": 2396, ""3"": 3943, ""4"": 12508}",Overture Maps,17,EPSG:4326,"max_class_share=0.71,fg_share=0.29"
moscow_city_small_17_79218_40989,moscow_city_small,17,79218,40989,images/tiles/moscow_city_small_17_79218_40989.png,masks/tiles/moscow_city_small_17_79218_40989.png,0.348221,"{""0"": 42715, ""2"": 2, ""3"": 16150, ""4"": 6669}",Overture Maps,17,EPSG:4326,"max_class_share=0.65,fg_share=0.35"
moscow_city_small_17_79219_40989,moscow_city_small,17,79219,40989,images/tiles/moscow_city_small_17_79219_40989.png,masks/tiles/moscow_city_small_17_79219_40989.png,0.401855,"{""0"": 39200, ""3"": 17311, ""4"": 9025}",Overture Maps,17,EPSG:4326,"max_class_share=0.60,fg_share=0.40"
moscow_city_small_17_79220_40989,moscow_city_small,17,79220,40989,images/tiles/moscow_city_small_17_79220_40989.png,masks/tiles/moscow_city_small_17_79220_40989.png,0.550903,"{""0"": 29432, ""2"": 1060, ""3"": 26983, ""4"": 8061}",Overture Maps,17,EPSG:4326,"max_class_share=0.45,fg_share=0.55"
moscow_city_small_17_79221_40989,moscow_city_small,17,79221,40989,images/tiles/moscow_city_small_17_79221_40989.png,masks/tiles/moscow_city_small_17_79221_40989.png,0.642487,"{""0"": 23430, ""2"": 2502, ""3"": 24765, ""4"": 14839}",Overture Maps,17,EPSG:4326,"max_class_share=0.38,fg_share=0.64"
moscow_city_small_17_79222_40989,moscow_city_small,17,79222,40989,images/tiles/moscow_city_small_17_79222_40989.png,masks/tiles/moscow_city_small_17_79222_40989.png,0.486191,"{""0"": 33673, ""2"": 5090, ""3"": 13184, ""4"": 13589}",Overture Maps,17,EPSG:4326,"max_class_share=0.51,fg_share=0.49"
moscow_city_small_17_79223_40989,moscow_city_small,17,79223,40989,images/tiles/moscow_city_small_17_79223_40989.png,masks/tiles/moscow_city_small_17_79223_40989.png,0.74588,"{""0"": 16654, ""1"": 13252, ""2"": 15375, ""3"": 6407, ""4"": 13848}",Overture Maps,17,EPSG:4326,"max_class_share=0.25,fg_share=0.75"
moscow_city_small_17_79224_40989,moscow_city_small,17,79224,40989,images/tiles/moscow_city_small_17_79224_40989.png,masks/tiles/moscow_city_small_17_79224_40989.png,0.999146,"{""0"": 56, ""1"": 58300, ""2"": 3710, ""3"": 2517, ""4"": 953}",Overture Maps,17,EPSG:4326,"max_class_share=0.89,fg_share=1.00"
moscow_city_small_17_79225_40989,moscow_city_small,17,79225,40989,images/tiles/moscow_city_small_17_79225_40989.png,masks/tiles/moscow_city_small_17_79225_40989.png,1.0,"{""1"": 1403, ""2"": 40688, ""3"": 7892, ""4"": 15553}",Overture Maps,17,EPSG:4326,"max_class_share=0.62,fg_share=1.00"
moscow_city_small_17_79226_40989,moscow_city_small,17,79226,40989,images/tiles/moscow_city_small_17_79226_40989.png,masks/tiles/moscow_city_small_17_79226_40989.png,0.978104,"{""0"": 1435, ""2"": 52949, ""3"": 2235, ""4"": 8917}",Overture Maps,17,EPSG:4326,"max_class_share=0.81,fg_share=0.98"
moscow_city_small_17_79227_40989,moscow_city_small,17,79227,40989,images/tiles/moscow_city_small_17_79227_40989.png,masks/tiles/moscow_city_small_17_79227_40989.png,0.845291,"{""0"": 10139, ""1"": 11510, ""2"": 36610, ""3"": 5082, ""4"": 2195}",Overture Maps,17,EPSG:4326,"max_class_share=0.56,fg_share=0.85"
moscow_city_small_17_79228_40989,moscow_city_small,17,79228,40989,images/tiles/moscow_city_small_17_79228_40989.png,masks/tiles/moscow_city_small_17_79228_40989.png,0.769913,"{""0"": 15079, ""2"": 23950, ""3"": 8091, ""4"": 18416}",Overture Maps,17,EPSG:4326,"max_class_share=0.37,fg_share=0.77"
moscow_city_small_17_79229_40989,moscow_city_small,17,79229,40989,images/tiles/moscow_city_small_17_79229_40989.png,masks/tiles/moscow_city_small_17_79229_40989.png,0.525925,"{""0"": 31069, ""2"": 523, ""3"": 18153, ""4"": 15791}",Overture Maps,17,EPSG:4326,"max_class_share=0.47,fg_share=0.53"
moscow_city_small_17_79230_40989,moscow_city_small,17,79230,40989,images/tiles/moscow_city_small_17_79230_40989.png,masks/tiles/moscow_city_small_17_79230_40989.png,0.546265,"{""0"": 29736, ""3"": 21489, ""4"": 14311}",Overture Maps,17,EPSG:4326,"max_class_share=0.45,fg_share=0.55"
moscow_city_small_17_79231_40989,moscow_city_small,17,79231,40989,images/tiles/moscow_city_small_17_79231_40989.png,masks/tiles/moscow_city_small_17_79231_40989.png,0.652451,"{""0"": 22777, ""3"": 33981, ""4"": 8778}",Overture Maps,17,EPSG:4326,"max_class_share=0.52,fg_share=0.65"
moscow_city_small_17_79232_40989,moscow_city_small,17,79232,40989,images/tiles/moscow_city_small_17_79232_40989.png,masks/tiles/moscow_city_small_17_79232_40989.png,0.659363,"{""0"": 22324, ""2"": 15807, ""3"": 24462, ""4"": 2943}",Overture Maps,17,EPSG:4326,"max_class_share=0.37,fg_share=0.66"
moscow_city_small_17_79233_40989,moscow_city_small,17,79233,40989,images/tiles/moscow_city_small_17_79233_40989.png,masks/tiles/moscow_city_small_17_79233_40989.png,0.662674,"{""0"": 22107, ""2"": 6043, ""3"": 27101, ""4"": 10285}",Overture Maps,17,EPSG:4326,"max_class_share=0.41,fg_share=0.66"
moscow_city_small_17_79234_40989,moscow_city_small,17,79234,40989,images/tiles/moscow_city_small_17_79234_40989.png,masks/tiles/moscow_city_small_17_79234_40989.png,0.681229,"{""0"": 20891, ""3"": 33716, ""4"": 10929}",Overture Maps,17,EPSG:4326,"max_class_share=0.51,fg_share=0.68"
moscow_city_small_17_79235_40989,moscow_city_small,17,79235,40989,images/tiles/moscow_city_small_17_79235_40989.png,masks/tiles/moscow_city_small_17_79235_40989.png,0.727463,"{""0"": 17861, ""3"": 38079, ""4"": 9596}",Overture Maps,17,EPSG:4326,"max_class_share=0.58,fg_share=0.73"
moscow_city_small_17_79236_40989,moscow_city_small,17,79236,40989,images/tiles/moscow_city_small_17_79236_40989.png,masks/tiles/moscow_city_small_17_79236_40989.png,0.542068,"{""0"": 30011, ""2"": 78, ""3"": 20115, ""4"": 15332}",Overture Maps,17,EPSG:4326,"max_class_share=0.46,fg_share=0.54"
moscow_city_small_17_79237_40989,moscow_city_small,17,79237,40989,images/tiles/moscow_city_small_17_79237_40989.png,masks/tiles/moscow_city_small_17_79237_40989.png,0.533295,"{""0"": 30586, ""2"": 335, ""3"": 20131, ""4"": 14484}",Overture Maps,17,EPSG:4326,"max_class_share=0.47,fg_share=0.53"
moscow_city_small_17_79238_40989,moscow_city_small,17,79238,40989,images/tiles/moscow_city_small_17_79238_40989.png,masks/tiles/moscow_city_small_17_79238_40989.png,0.521988,"{""0"": 31327, ""2"": 1307, ""3"": 19593, ""4"": 13309}",Overture Maps,17,EPSG:4326,"max_class_share=0.48,fg_share=0.52"
moscow_city_small_17_79239_40989,moscow_city_small,17,79239,40989,images/tiles/moscow_city_small_17_79239_40989.png,masks/tiles/moscow_city_small_17_79239_40989.png,0.779709,"{""0"": 14437, ""2"": 29069, ""3"": 9695, ""4"": 12335}",Overture Maps,17,EPSG:4326,"max_class_share=0.44,fg_share=0.78"
moscow_city_small_17_79240_40989,moscow_city_small,17,79240,40989,images/tiles/moscow_city_small_17_79240_40989.png,masks/tiles/moscow_city_small_17_79240_40989.png,0.634918,"{""0"": 23926, ""1"": 95, ""2"": 26152, ""3"": 8420, ""4"": 6943}",Overture Maps,17,EPSG:4326,"max_class_share=0.40,fg_share=0.63"
moscow_city_small_17_79218_40990,moscow_city_small,17,79218,40990,images/tiles/moscow_city_small_17_79218_40990.png,masks/tiles/moscow_city_small_17_79218_40990.png,0.466171,"{""0"": 34985, ""2"": 8423, ""3"": 17198, ""4"": 4930}",Overture Maps,17,EPSG:4326,"max_class_share=0.53,fg_share=0.47"
moscow_city_small_17_79219_40990,moscow_city_small,17,79219,40990,images/tiles/moscow_city_small_17_79219_40990.png,masks/tiles/moscow_city_small_17_79219_40990.png,0.575607,"{""0"": 27813, ""2"": 154, ""3"": 31476, ""4"": 6093}",Overture Maps,17,EPSG:4326,"max_class_share=0.48,fg_share=0.58"
moscow_city_small_17_79220_40990,moscow_city_small,17,79220,40990,images/tiles/moscow_city_small_17_79220_40990.png,masks/tiles/moscow_city_small_17_79220_40990.png,0.632492,"{""0"": 24085, ""2"": 3096, ""3"": 24096, ""4"": 14259}",Overture Maps,17,EPSG:4326,"max_class_share=0.37,fg_share=0.63"
moscow_city_small_17_79221_40990,moscow_city_small,17,79221,40990,images/tiles/moscow_city_small_17_79221_40990.png,masks/tiles/moscow_city_small_17_79221_40990.png,0.502182,"{""0"": 32625, ""2"": 865, ""3"": 23033, ""4"": 9013}",Overture Maps,17,EPSG:4326,"max_class_share=0.50,fg_share=0.50"
moscow_city_small_17_79222_40990,moscow_city_small,17,79222,40990,images/tiles/moscow_city_small_17_79222_40990.png,masks/tiles/moscow_city_small_17_79222_40990.png,0.495605,"{""0"": 33056, ""2"": 3640, ""3"": 21068, ""4"": 7772}",Overture Maps,17,EPSG:4326,"max_class_share=0.50,fg_share=0.50"
moscow_city_small_17_79223_40990,moscow_city_small,17,79223,40990,images/tiles/moscow_city_small_17_79223_40990.png,masks/tiles/moscow_city_small_17_79223_40990.png,0.866928,"{""0"": 8721, ""1"": 39916, ""2"": 9507, ""3"": 186, ""4"": 7206}",Overture Maps,17,EPSG:4326,"max_class_share=0.61,fg_share=0.87"
moscow_city_small_17_79224_40990,moscow_city_small,17,79224,40990,images/tiles/moscow_city_small_17_79224_40990.png,masks/tiles/moscow_city_small_17_79224_40990.png,1.0,"{""1"": 38212, ""2"": 13278, ""3"": 10226, ""4"": 3820}",Overture Maps,17,EPSG:4326,"max_class_share=0.58,fg_share=1.00"
moscow_city_small_17_79225_40990,moscow_city_small,17,79225,40990,images/tiles/moscow_city_small_17_79225_40990.png,masks/tiles/moscow_city_small_17_79225_40990.png,1.0,"{""1"": 141, ""2"": 44416, ""3"": 4775, ""4"": 16204}",Overture Maps,17,EPSG:4326,"max_class_share=0.68,fg_share=1.00"
moscow_city_small_17_79226_40990,moscow_city_small,17,79226,40990,images/tiles/moscow_city_small_17_79226_40990.png,masks/tiles/moscow_city_small_17_79226_40990.png,1.0,"{""1"": 8133, ""2"": 39862, ""3"": 1283, ""4"": 16258}",Overture Maps,17,EPSG:4326,"max_class_share=0.61,fg_share=1.00"
moscow_city_small_17_79227_40990,moscow_city_small,17,79227,40990,images/tiles/moscow_city_small_17_79227_40990.png,masks/tiles/moscow_city_small_17_79227_40990.png,1.0,"{""1"": 3066, ""2"": 52133, ""3"": 8145, ""4"": 2192}",Overture Maps,17,EPSG:4326,"max_class_share=0.80,fg_share=1.00"
moscow_city_small_17_79228_40990,moscow_city_small,17,79228,40990,images/tiles/moscow_city_small_17_79228_40990.png,masks/tiles/moscow_city_small_17_79228_40990.png,0.801422,"{""0"": 13014, ""2"": 31555, ""3"": 15475, ""4"": 5492}",Overture Maps,17,EPSG:4326,"max_class_share=0.48,fg_share=0.80"
moscow_city_small_17_79229_40990,moscow_city_small,17,79229,40990,images/tiles/moscow_city_small_17_79229_40990.png,masks/tiles/moscow_city_small_17_79229_40990.png,0.638092,"{""0"": 23718, ""2"": 2663, ""3"": 27350, ""4"": 11805}",Overture Maps,17,EPSG:4326,"max_class_share=0.42,fg_share=0.64"
moscow_city_small_17_79230_40990,moscow_city_small,17,79230,40990,images/tiles/moscow_city_small_17_79230_40990.png,masks/tiles/moscow_city_small_17_79230_40990.png,0.528061,"{""0"": 30929, ""2"": 13672, ""3"": 85, ""4"": 20850}",Overture Maps,17,EPSG:4326,"max_class_share=0.47,fg_share=0.53"
moscow_city_small_17_79231_40990,moscow_city_small,17,79231,40990,images/tiles/moscow_city_small_17_79231_40990.png,masks/tiles/moscow_city_small_17_79231_40990.png,0.764709,"{""0"": 15420, ""2"": 21306, ""3"": 5547, ""4"": 23263}",Overture Maps,17,EPSG:4326,"max_class_share=0.35,fg_share=0.76"
moscow_city_small_17_79232_40990,moscow_city_small,17,79232,40990,images/tiles/moscow_city_small_17_79232_40990.png,masks/tiles/moscow_city_small_17_79232_40990.png,0.747879,"{""0"": 16523, ""2"": 15994, ""3"": 11245, ""4"": 21774}",Overture Maps,17,EPSG:4326,"max_class_share=0.33,fg_share=0.75"
moscow_city_small_17_79233_40990,moscow_city_small,17,79233,40990,images/tiles/moscow_city_small_17_79233_40990.png,masks/tiles/moscow_city_small_17_79233_40990.png,0.730682,"{""0"": 17650, ""2"": 9334, ""3"": 20726, ""4"": 17826}",Overture Maps,17,EPSG:4326,"max_class_share=0.32,fg_share=0.73"
moscow_city_small_17_79234_40990,moscow_city_small,17,79234,40990,images/tiles/moscow_city_small_17_79234_40990.png,masks/tiles/moscow_city_small_17_79234_40990.png,0.60257,"{""0"": 26046, ""2"": 9771, ""3"": 8691, ""4"": 21028}",Overture Maps,17,EPSG:4326,"max_class_share=0.40,fg_share=0.60"
moscow_city_small_17_79235_40990,moscow_city_small,17,79235,40990,images/tiles/moscow_city_small_17_79235_40990.png,masks/tiles/moscow_city_small_17_79235_40990.png,0.66803,"{""0"": 21756, ""2"": 2006, ""3"": 18680, ""4"": 23094}",Overture Maps,17,EPSG:4326,"max_class_share=0.35,fg_share=0.67"
moscow_city_small_17_79236_40990,moscow_city_small,17,79236,40990,images/tiles/moscow_city_small_17_79236_40990.png,masks/tiles/moscow_city_small_17_79236_40990.png,0.669189,"{""0"": 21680, ""2"": 1598, ""3"": 28714, ""4"": 13544}",Overture Maps,17,EPSG:4326,"max_class_share=0.44,fg_share=0.67"
moscow_city_small_17_79237_40990,moscow_city_small,17,79237,40990,images/tiles/moscow_city_small_17_79237_40990.png,masks/tiles/moscow_city_small_17_79237_40990.png,0.64238,"{""0"": 23437, ""3"": 34751, ""4"": 7348}",Overture Maps,17,EPSG:4326,"max_class_share=0.53,fg_share=0.64"
moscow_city_small_17_79238_40990,moscow_city_small,17,79238,40990,images/tiles/moscow_city_small_17_79238_40990.png,masks/tiles/moscow_city_small_17_79238_40990.png,0.640686,"{""0"": 23548, ""2"": 196, ""3"": 33810, ""4"": 7982}",Overture Maps,17,EPSG:4326,"max_class_share=0.52,fg_share=0.64"
moscow_city_small_17_79239_40990,moscow_city_small,17,79239,40990,images/tiles/moscow_city_small_17_79239_40990.png,masks/tiles/moscow_city_small_17_79239_40990.png,0.601151,"{""0"": 26139, ""2"": 3560, ""3"": 28744, ""4"": 7093}",Overture Maps,17,EPSG:4326,"max_class_share=0.44,fg_share=0.60"
moscow_city_small_17_79240_40990,moscow_city_small,17,79240,40990,images/tiles/moscow_city_small_17_79240_40990.png,masks/tiles/moscow_city_small_17_79240_40990.png,0.386139,"{""0"": 40230, ""1"": 38, ""3"": 23526, ""4"": 1742}",Overture Maps,17,EPSG:4326,"max_class_share=0.61,fg_share=0.39"
moscow_city_small_17_79218_40991,moscow_city_small,17,79218,40991,images/tiles/moscow_city_small_17_79218_40991.png,masks/tiles/moscow_city_small_17_79218_40991.png,0.800461,"{""0"": 13077, ""2"": 19320, ""3"": 26087, ""4"": 7052}",Overture Maps,17,EPSG:4326,"max_class_share=0.40,fg_share=0.80"
moscow_city_small_17_79219_40991,moscow_city_small,17,79219,40991,images/tiles/moscow_city_small_17_79219_40991.png,masks/tiles/moscow_city_small_17_79219_40991.png,0.668869,"{""0"": 21701, ""2"": 20541, ""3"": 9149, ""4"": 14145}",Overture Maps,17,EPSG:4326,"max_class_share=0.33,fg_share=0.67"
moscow_city_small_17_79220_40991,moscow_city_small,17,79220,40991,images/tiles/moscow_city_small_17_79220_40991.png,masks/tiles/moscow_city_small_17_79220_40991.png,0.618881,"{""0"": 24977, ""2"": 14179, ""3"": 19659, ""4"": 6721}",Overture Maps,17,EPSG:4326,"max_class_share=0.38,fg_share=0.62"
moscow_city_small_17_79221_40991,moscow_city_small,17,79221,40991,images/tiles/moscow_city_small_17_79221_40991.png,masks/tiles/moscow_city_small_17_79221_40991.png,0.615036,"{""0"": 25229, ""2"": 185, ""3"": 37281, ""4"": 2841}",Overture Maps,17,EPSG:4326,"max_class_share=0.57,fg_share=0.62"
moscow_city_small_17_79222_40991,moscow_city_small,17,79222,40991,images/tiles/moscow_city_small_17_79222_40991.png,masks/tiles/moscow_city_small_17_79222_40991.png,0.611465,"{""0"": 25463, ""1"": 3305, ""2"": 6501, ""3"": 21314, ""4"": 8953}",Overture Maps,17,EPSG:4326,"max_class_share=0.39,fg_share=0.61"
moscow_city_small_17_79224_40991,moscow_city_small,17,79224,40991,images/tiles/moscow_city_small_17_79224_40991.png,masks/tiles/moscow_city_small_17_79224_40991.png,1.0,"{""1"": 22090, ""2"": 31646, ""3"": 7546, ""4"": 4254}",Overture Maps,17,EPSG:4326,"max_class_share=0.48,fg_share=1.00"
moscow_city_small_17_79225_40991,moscow_city_small,17,79225,40991,images/tiles/moscow_city_small_17_79225_40991.png,masks/tiles/moscow_city_small_17_79225_40991.png,1.0,"{""2"": 53054, ""3"": 1528, ""4"": 10954}",Overture Maps,17,EPSG:4326,"max_class_share=0.81,fg_share=1.00"
moscow_city_small_17_79226_40991,moscow_city_small,17,79226,40991,images/tiles/moscow_city_small_17_79226_40991.png,masks/tiles/moscow_city_small_17_79226_40991.png,1.0,"{""2"": 48062, ""3"": 11213, ""4"": 6261}",Overture Maps,17,EPSG:4326,"max_class_share=0.73,fg_share=1.00"
moscow_city_small_17_79227_40991,moscow_city_small,17,79227,40991,images/tiles/moscow_city_small_17_79227_40991.png,masks/tiles/moscow_city_small_17_79227_40991.png,0.791809,"{""0"": 13644, ""2"": 26295, ""3"": 22450, ""4"": 3147}",Overture Maps,17,EPSG:4326,"max_class_share=0.40,fg_share=0.79"
moscow_city_small_17_79228_40991,moscow_city_small,17,79228,40991,images/tiles/moscow_city_small_17_79228_40991.png,masks/tiles/moscow_city_small_17_79228_40991.png,0.641418,"{""0"": 23500, ""2"": 701, ""3"": 36295, ""4"": 5040}",Overture Maps,17,EPSG:4326,"max_class_share=0.55,fg_share=0.64"
moscow_city_small_17_79229_40991,moscow_city_small,17,79229,40991,images/tiles/moscow_city_small_17_79229_40991.png,masks/tiles/moscow_city_small_17_79229_40991.png,0.538666,"{""0"": 30234, ""2"": 3861, ""3"": 13245, ""4"": 18196}",Overture Maps,17,EPSG:4326,"max_class_share=0.46,fg_share=0.54"
moscow_city_small_17_79230_40991,moscow_city_small,17,79230,40991,images/tiles/moscow_city_small_17_79230_40991.png,masks/tiles/moscow_city_small_17_79230_40991.png,0.581131,"{""0"": 27451, ""2"": 2390, ""3"": 22737, ""4"": 12958}",Overture Maps,17,EPSG:4326,"max_class_share=0.42,fg_share=0.58"
moscow_city_small_17_79231_40991,moscow_city_small,17,79231,40991,images/tiles/moscow_city_small_17_79231_40991.png,masks/tiles/moscow_city_small_17_79231_40991.png,0.379868,"{""0"": 40641, ""3"": 17571, ""4"": 7324}",Overture Maps,17,EPSG:4326,"max_class_share=0.62,fg_share=0.38"
moscow_city_small_17_79232_40991,moscow_city_small,17,79232,40991,images/tiles/moscow_city_small_17_79232_40991.png,masks/tiles/moscow_city_small_17_79232_40991.png,0.463318,"{""0"": 35172, ""3"": 17652, ""4"": 12712}",Overture Maps,17,EPSG:4326,"max_class_share=0.54,fg_share=0.46"
moscow_city_small_17_79233_40991,moscow_city_small,17,79233,40991,images/tiles/moscow_city_small_17_79233_40991.png,masks/tiles/moscow_city_small_17_79233_40991.png,0.545563,"{""0"": 29782, ""2"": 246, ""3"": 26627, ""4"": 8881}",Overture Maps,17,EPSG:4326,"max_class_share=0.45,fg_share=0.55"
moscow_city_small_17_79234_40991,moscow_city_small,17,79234,40991,images/tiles/moscow_city_small_17_79234_40991.png,masks/tiles/moscow_city_small_17_79234_40991.png,0.560242,"{""0"": 28820, ""2"": 7294, ""3"": 16452, ""4"": 12970}",Overture Maps,17,EPSG:4326,"max_class_share=0.44,fg_share=0.56"
