tile_id,region_id,z,x,y,bbox_wgs84,image_path,image_source
moscow_suburb_small_17_79304_40861,moscow_suburb_small,17,79304,40861,"37.81494141,55.92766341,37.81768799,55.92920212",images/tiles/moscow_suburb_small_17_79304_40861.png,Google Satellite
moscow_suburb_small_17_79305_40861,moscow_suburb_small,17,79305,40861,"37.81768799,55.92766341,37.82043457,55.92920212",images/tiles/moscow_suburb_small_17_79305_40861.png,Google Satellite
moscow_suburb_small_17_79306_40861,moscow_suburb_small,17,79306,40861,"37.82043457,55.92766341,37.82318115,55.92920212",images/tiles/moscow_suburb_small_17_79306_40861.png,Google Satellite
moscow_suburb_small_17_79307_40861,moscow_suburb_small,17,79307,40861,"37.82318115,55.92766341,37.82592773,55.92920212",images/tiles/moscow_suburb_small_17_79307_40861.png,Google Satellite
moscow_suburb_small_17_79308_40861,moscow_suburb_small,17,79308,40861,"37.82592773,55.92766341,37.82867432,55.92920212",images/tiles/moscow_suburb_small_17_79308_40861.png,Google Satellite
moscow_suburb_small_17_79309_40861,moscow_suburb_small,17,79309,40861,"37.82867432,55.92766341,37.83142090,55.92920212",images/tiles/moscow_suburb_small_17_79309_40861.png,Google Satellite
moscow_suburb_small_17_79310_40861,moscow_suburb_small,17,79310,40861,"37.83142090,55.92766341,37.83416748,55.92920212",images/tiles/moscow_suburb_small_17_79310_40861.png,Google Satellite
moscow_suburb_small_17_79311_40861,moscow_suburb_small,17,79311,40861,"37.83416748,55.92766341,37.83691406,55.92920212",images/tiles/moscow_suburb_small_17_79311_40861.png,Google Satellite
moscow_suburb_small_17_79312_40861,moscow_suburb_small,17,79312,40861,"37.83691406,55.92766341,37.83966064,55.92920212",images/tiles/moscow_suburb_small_17_79312_40861.png,Google Satellite
moscow_suburb_small_17_79313_40861,moscow_suburb_small,17,79313,40861,"37.83966064,55.92766341,37.84240723,55.92920212",images/tiles/moscow_suburb_small_17_79313_40861.png,Google Satellite
moscow_suburb_small_17_79314_40861,moscow_suburb_small,17,79314,40861,"37.84240723,55.92766341,37.84515381,55.92920212",images/tiles/moscow_suburb_small_17_79314_40861.png,Google Satellite
moscow_suburb_small_17_79315_40861,moscow_suburb_small,17,79315,40861,"37.84515381,55.92766341,37.84790039,55.92920212",images/tiles/moscow_suburb_small_17_79315_40861.png,Google Satellite
moscow_suburb_small_17_79316_40861,moscow_suburb_small,17,79316,40861,"37.84790039,55.92766341,37.85064697,55.92920212",images/tiles/moscow_suburb_small_17_79316_40861.png,Google Satellite
moscow_suburb_small_17_79317_40861,moscow_suburb_small,17,79317,40861,"37.85064697,55.92766341,37.85339355,55.92920212",images/tiles/moscow_suburb_small_17_79317_40861.png,Google Satellite
moscow_suburb_small_17_79318_40861,moscow_suburb_small,17,79318,40861,"37.85339355,55.92766341,37.85614014,55.92920212",images/tiles/moscow_suburb_small_17_79318_40861.png,Google Satellite
moscow_suburb_small_17_79319_40861,moscow_suburb_small,17,79319,40861,"37.85614014,55.92766341,37.85888672,55.92920212",images/tiles/moscow_suburb_small_17_79319_40861.png,Google Satellite
moscow_suburb_small_17_79320_40861,moscow_suburb_small,17,79320,40861,"37.85888672,55.92766341,37.86163330,55.92920212",images/tiles/moscow_suburb_small_17_79320_40861.png,Google Satellite
moscow_suburb_small_17_79294_40862,moscow_suburb_small,17,79294,40862,"37.78747559,55.92612464,37.79022217,55.92766341",images/tiles/moscow_suburb_small_17_79294_40862.png,Google Satellite
moscow_suburb_small_17_79295_40862,moscow_suburb_small,17,79295,40862,"37.79022217,55.92612464,37.79296875,55.92766341",images/tiles/moscow_suburb_small_17_79295_40862.png,Google Satellite
moscow_suburb_small_17_79296_40862,moscow_suburb_small,17,79296,40862,"37.79296875,55.92612464,37.79571533,55.92766341",images/tiles/moscow_suburb_small_17_79296_40862.png,Google Satellite
moscow_suburb_small_17_79297_40862,moscow_suburb_small,17,79297,40862,"37.79571533,55.92612464,37.79846191,55.92766341",images/tiles/moscow_suburb_small_17_79297_40862.png,Google Satellite
moscow_suburb_small_17_79298_40862,moscow_suburb_small,17,79298,40862,"37.79846191,55.92612464,37.80120850,55.92766341",images/tiles/moscow_suburb_small_17_79298_40862.png,Google Satellite
moscow_suburb_small_17_79299_40862,moscow_suburb_small,17,79299,40862,"37.80120850,55.92612464,37.80395508,55.92766341",images/tiles/moscow_suburb_small_17_79299_40862.png,Google Satellite
moscow_suburb_small_17_79300_40862,moscow_suburb_small,17,79300,40862,"37.80395508,55.92612464,37.80670166,55.92766341",images/tiles/moscow_suburb_small_17_79300_40862.png,Google Satellite
moscow_suburb_small_17_79301_40862,moscow_suburb_small,17,79301,40862,"37.80670166,55.92612464,37.80944824,55.92766341",images/tiles/moscow_suburb_small_17_79301_40862.png,Google Satellite
moscow_suburb_small_17_79302_40862,moscow_suburb_small,17,79302,40862,"37.80944824,55.92612464,37.81219482,55.92766341",images/tiles/moscow_suburb_small_17_79302_40862.png,Google Satellite
moscow_suburb_small_17_79303_40862,moscow_suburb_small,17,79303,40862,"37.81219482,55.92612464,37.81494141,55.92766341",images/tiles/moscow_suburb_small_17_79303_40862.png,Google Satellite
moscow_suburb_small_17_79304_40862,moscow_suburb_small,17,79304,40862,"37.81494141,55.92612464,37.81768799,55.92766341",images/tiles/moscow_suburb_small_17_79304_40862.png,Google Satellite
moscow_suburb_small_17_79305_40862,moscow_suburb_small,17,79305,40862,"37.81768799,55.92612464,37.82043457,55.92766341",images/tiles/moscow_suburb_small_17_79305_40862.png,Google Satellite
moscow_suburb_small_17_79306_40862,moscow_suburb_small,17,79306,40862,"37.82043457,55.92612464,37.82318115,55.92766341",images/tiles/moscow_suburb_small_17_79306_40862.png,Google Satellite
moscow_suburb_small_17_79307_40862,moscow_suburb_small,17,79307,40862,"37.82318115,55.92612464,37.82592773,55.92766341",images/tiles/moscow_suburb_small_17_79307_40862.png,Google Satellite
moscow_suburb_small_17_79308_40862,moscow_suburb_small,17,79308,40862,"37.82592773,55.92612464,37.82867432,55.92766341",images/tiles/moscow_suburb_small_17_79308_40862.png,Google Satellite
moscow_suburb_small_17_79309_40862,moscow_suburb_small,17,79309,40862,"37.82867432,55.92612464,37.83142090,55.92766341",images/tiles/moscow_suburb_small_17_79309_40862.png,Google Satellite
moscow_suburb_small_17_79310_40862,moscow_suburb_small,17,79310,40862,"37.83142090,55.92612464,37.83416748,55.92766341",images/tiles/moscow_suburb_small_17_79310_40862.png,Google Satellite
moscow_suburb_small_17_79311_40862,moscow_suburb_small,17,79311,40862,"37.83416748,55.92612464,37.83691406,55.92766341",images/tiles/moscow_suburb_small_17_79311_40862.png,Google Satellite
moscow_suburb_small_17_79312_40862,moscow_suburb_small,17,79312,40862,"37.83691406,55.92612464,37.83966064,55.92766341",images/tiles/moscow_suburb_small_17_79312_40862.png,Google Satellite
moscow_suburb_small_17_79313_40862,moscow_suburb_small,17,79313,40862,"37.83966064,55.92612464,37.84240723,55.92766341",images/tiles/moscow_suburb_small_17_79313_40862.png,Google Satellite
moscow_suburb_small_17_79314_40862,moscow_suburb_small,17,79314,40862,"37.84240723,55.92612464,37.84515381,55.92766341",images/tiles/moscow_suburb_small_17_79314_40862.png,Google Satellite
moscow_suburb_small_17_79315_40862,moscow_suburb_small,17,79315,40862,"37.84515381,55.92612464,37.84790039,55.92766341",images/tiles/moscow_suburb_small_17_79315_40862.png,Google Satellite
moscow_suburb_small_17_79316_40862,moscow_suburb_small,17,79316,40862,"37.84790039,55.92612464,37.85064697,55.92766341",images/tiles/moscow_suburb_small_17_79316_40862.png,Google Satellite
moscow_suburb_small_17_79317_40862,moscow_suburb_small,17,79317,40862,"37.85064697,55.92612464,37.85339355,55.92766341",images/tiles/moscow_suburb_small_17_79317_40862.png,Google Satellite
moscow_suburb_small_17_79318_40862,moscow_suburb_small,17,79318,40862,"37.85339355,55.92612464,37.85614014,55.92766341",images/tiles/moscow_suburb_small_17_79318_40862.png,Google Satellite
moscow_suburb_small_17_79319_40862,moscow_suburb_small,17,79319,40862,"37.85614014,55.92612464,37.85888672,55.92766341",images/tiles/moscow_suburb_small_17_79319_40862.png,Google Satellite
moscow_suburb_small_17_79320_40862,moscow_suburb_small,17,79320,40862,"37.85888672,55.92612464,37.86163330,55.92766341",images/tiles/moscow_suburb_small_17_79320_40862.png,Google Satellite
moscow_suburb_small_17_79294_40863,moscow_suburb_small,17,79294,40863,"37.78747559,55.92458580,37.79022217,55.92612464",images/tiles/moscow_suburb_small_17_79294_40863.png,Google Satellite
moscow_suburb_small_17_79295_40863,moscow_suburb_small,17,79295,40863,"37.79022217,55.92458580,37.79296875,55.92612464",images/tiles/moscow_suburb_small_17_79295_40863.png,Google Satellite
moscow_suburb_small_17_79296_40863,moscow_suburb_small,17,79296,40863,"37.79296875,55.92458580,37.79571533,55.92612464",images/tiles/moscow_suburb_small_17_79296_40863.png,Google Satellite
moscow_suburb_small_17_79297_40863,moscow_suburb_small,17,79297,40863,"37.79571533,55.92458580,37.79846191,55.92612464",images/tiles/moscow_suburb_small_17_79297_40863.png,Google Satellite
moscow_suburb_small_17_79298_40863,moscow_suburb_small,17,79298,40863,"37.79846191,55.92458580,37.80120850,55.92612464",images/tiles/moscow_suburb_small_17_79298_40863.png,Google Satellite
moscow_suburb_small_17_79299_40863,moscow_suburb_small,17,79299,40863,"37.80120850,55.92458580,37.80395508,55.92612464",images/tiles/moscow_suburb_small_17_79299_40863.png,Google Satellite
moscow_suburb_small_17_79300_40863,moscow_suburb_small,17,79300,40863,"37.80395508,55.92458580,37.80670166,55.92612464",images/tiles/moscow_suburb_small_17_79300_40863.png,Google Satellite
moscow_suburb_small_17_79301_40863,moscow_suburb_small,17,79301,40863,"37.80670166,55.92458580,37.80944824,55.92612464",images/tiles/moscow_suburb_small_17_79301_40863.png,Google Satellite
moscow_suburb_small_17_79302_40863,moscow_suburb_small,17,79302,40863,"37.80944824,55.92458580,37.81219482,55.92612464",images/tiles/moscow_suburb_small_17_79302_40863.png,Google Satellite
moscow_suburb_small_17_79303_40863,moscow_suburb_small,17,79303,40863,"37.81219482,55.92458580,37.81494141,55.92612464",images/tiles/moscow_suburb_small_17_79303_40863.png,Google Satellite
moscow_suburb_small_17_79304_40863,moscow_suburb_small,17,79304,40863,"37.81494141,55.92458580,37.81768799,55.92612464",images/tiles/moscow_suburb_small_17_79304_40863.png,Google Satellite
moscow_suburb_small_17_79305_40863,moscow_suburb_small,17,79305,40863,"37.81768799,55.92458580,37.82043457,55.92612464",images/tiles/moscow_suburb_small_17_79305_40863.png,Google Satellite
moscow_suburb_small_17_79306_40863,moscow_suburb_small,17,79306,40863,"37.82043457,55.92458580,37.82318115,55.92612464",images/tiles/moscow_suburb_small_17_79306_40863.png,Google Satellite
moscow_suburb_small_17_79307_40863,moscow_suburb_small,17,79307,40863,"37.82318115,55.92458580,37.82592773,55.92612464",images/tiles/moscow_suburb_small_17_79307_40863.png,Google Satellite
moscow_suburb_small_17_79308_40863,moscow_suburb_small,17,79308,40863,"37.82592773,55.92458580,37.82867432,55.92612464",images/tiles/moscow_suburb_small_17_79308_40863.png,Google Satellite
moscow_suburb_small_17_79309_40863,moscow_suburb_small,17,79309,40863,"37.82867432,55.92458580,37.83142090,55.92612464",images/tiles/moscow_suburb_small_17_79309_40863.png,Google Satellite
moscow_suburb_small_17_79310_40863,moscow_suburb_small,17,79310,40863,"37.83142090,55.92458580,37.83416748,55.92612464",images/tiles/moscow_suburb_small_17_79310_40863.png,Google Satellite
moscow_suburb_small_17_79311_40863,moscow_suburb_small,17,79311,40863,"37.83416748,55.92458580,37.83691406,55.92612464",images/tiles/moscow_suburb_small_17_79311_40863.png,Google Satellite
moscow_suburb_small_17_79312_40863,moscow_suburb_small,17,79312,40863,"37.83691406,55.92458580,37.83966064,55.92612464",images/tiles/moscow_suburb_small_17_79312_40863.png,Google Satellite
moscow_suburb_small_17_79313_40863,moscow_suburb_small,17,79313,40863,"37.83966064,55.92458580,37.84240723,55.92612464",images/tiles/moscow_suburb_small_17_79313_40863.png,Google Satellite
moscow_suburb_small_17_79314_40863,moscow_suburb_small,17,79314,40863,"37.84240723,55.92458580,37.84515381,55.92612464",images/tiles/moscow_suburb_small_17_79314_40863.png,Google Satellite
moscow_suburb_small_17_79315_40863,moscow_suburb_small,17,79315,40863,"37.84515381,55.92458580,37.84790039,55.92612464",images/tiles/moscow_suburb_small_17_79315_40863.png,Google Satellite
moscow_suburb_small_17_79316_40863,moscow_suburb_small,17,79316,40863,"37.84790039,55.92458580,37.85064697,55.92612464",images/tiles/moscow_suburb_small_17_79316_40863.png,Google Satellite
moscow_suburb_small_17_79317_40863,moscow_suburb_small,17,79317,40863,"37.85064697,55.92458580,37.85339355,55.92612464",images/tiles/moscow_suburb_small_17_79317_40863.png,Google Satellite
moscow_suburb_small_17_79318_40863,moscow_suburb_small,17,79318,40863,"37.85339355,55.92458580,37.85614014,55.92612464",images/tiles/moscow_suburb_small_17_79318_40863.png,Google Satellite
moscow_suburb_small_17_79319_40863,moscow_suburb_small,17,79319,40863,"37.85614014,55.92458580,37.85888672,55.92612464",images/tiles/moscow_suburb_small_17_79319_40863.png,Google Satellite
moscow_suburb_small_17_79320_40863,moscow_suburb_small,17,79320,40863,"37.85888672,55.92458580,37.86163330,55.92612464",images/tiles/moscow_suburb_small_17_79320_40863.png,Google Satellite
moscow_suburb_small_17_79294_40864,moscow_suburb_small,17,79294,40864,"37.78747559,55.92304691,37.79022217,55.92458580",images/tiles/moscow_suburb_small_17_79294_40864.png,Google Satellite
moscow_suburb_small_17_79295_40864,moscow_suburb_small,17,79295,40864,"37.79022217,55.92304691,37.79296875,55.92458580",images/tiles/moscow_suburb_small_17_79295_40864.png,Google Satellite
moscow_suburb_small_17_79296_40864,moscow_suburb_small,17,79296,40864,"37.79296875,55.92304691,37.79571533,55.92458580",images/tiles/moscow_suburb_small_17_79296_40864.png,Google Satellite
moscow_suburb_small_17_79297_40864,moscow_suburb_small,17,79297,40864,"37.79571533,55.92304691,37.79846191,55.92458580",images/tiles/moscow_suburb_small_17_79297_40864.png,Google Satellite
moscow_suburb_small_17_79298_40864,moscow_suburb_small,17,79298,40864,"37.79846191,55.92304691,37.80120850,55.92458580",images/tiles/moscow_suburb_small_17_79298_40864.png,Google Satellite
moscow_suburb_small_17_79299_40864,moscow_suburb_small,17,79299,40864,"37.80120850,55.92304691,37.80395508,55.92458580",images/tiles/moscow_suburb_small_17_79299_40864.png,Google Satellite
moscow_suburb_small_17_79300_40864,moscow_suburb_small,17,79300,40864,"37.80395508,55.92304691,37.80670166,55.92458580",images/tiles/moscow_suburb_small_17_79300_40864.png,Google Satellite
moscow_suburb_small_17_79301_40864,moscow_suburb_small,17,79301,40864,"37.80670166,55.92304691,37.80944824,55.92458580",images/tiles/moscow_suburb_small_17_79301_40864.png,Google Satellite
moscow_suburb_small_17_79302_40864,moscow_suburb_small,17,79302,40864,"37.80944824,55.92304691,37.81219482,55.92458580",images/tiles/moscow_suburb_small_17_79302_40864.png,Google Satellite
moscow_suburb_small_17_79303_40864,moscow_suburb_small,17,79303,40864,"37.81219482,55.92304691,37.81494141,55.92458580",images/tiles/moscow_suburb_small_17_79303_40864.png,Google Satellite
moscow_suburb_small_17_79304_40864,moscow_suburb_small,17,79304,40864,"37.81494141,55.92304691,37.81768799,55.92458580",images/tiles/moscow_suburb_small_17_79304_40864.png,Google Satellite
moscow_suburb_small_17_79305_40864,moscow_suburb_small,17,79305,40864,"37.81768799,55.92304691,37.82043457,55.92458580",images/tiles/moscow_suburb_small_17_79305_40864.png,Google Satellite
moscow_suburb_small_17_79306_40864,moscow_suburb_small,17,79306,40864,"37.82043457,55.92304691,37.82318115,55.92458580",images/tiles/moscow_suburb_small_17_79306_40864.png,Google Satellite
moscow_suburb_small_17_79307_40864,moscow_suburb_small,17,79307,40864,"37.82318115,55.92304691,37.82592773,55.92458580",images/tiles/moscow_suburb_small_17_79307_40864.png,Google Satellite
moscow_suburb_small_17_79308_40864,moscow_suburb_small,17,79308,40864,"37.82592773,55.92304691,37.82867432,55.92458580",images/tiles/moscow_suburb_small_17_79308_40864.png,Google Satellite
moscow_suburb_small_17_79309_40864,moscow_suburb_small,17,79309,40864,"37.82867432,55.92304691,37.83142090,55.92458580",images/tiles/moscow_suburb_small_17_79309_40864.png,Google Satellite
moscow_suburb_small_17_79310_40864,moscow_suburb_small,17,79310,40864,"37.83142090,55.92304691,37.83416748,55.92458580",images/tiles/moscow_suburb_small_17_79310_40864.png,Google Satellite
moscow_suburb_small_17_79311_40864,moscow_suburb_small,17,79311,40864,"37.83416748,55.92304691,37.83691406,55.92458580",images/tiles/moscow_suburb_small_17_79311_40864.png,Google Satellite
moscow_suburb_small_17_79312_40864,moscow_suburb_small,17,79312,40864,"37.83691406,55.92304691,37.83966064,55.92458580",images/tiles/moscow_suburb_small_17_79312_40864.png,Google Satellite
moscow_suburb_small_17_79313_40864,moscow_suburb_small,17,79313,40864,"37.83966064,55.92304691,37.84240723,55.92458580",images/tiles/moscow_suburb_small_17_79313_40864.png,Google Satellite
moscow_suburb_small_17_79314_40864,moscow_suburb_small,17,79314,40864,"37.84240723,55.92304691,37.84515381,55.92458580",images/tiles/moscow_suburb_small_17_79314_40864.png,Google Satellite
moscow_suburb_small_17_79315_40864,moscow_suburb_small,17,79315,40864,"37.84515381,55.92304691,37.84790039,55.92458580",images/tiles/moscow_suburb_small_17_79315_40864.png,Google Satellite
moscow_suburb_small_17_79316_40864,moscow_suburb_small,17,79316,40864,"37.84790039,55.92304691,37.85064697,55.92458580",images/tiles/moscow_suburb_small_17_79316_40864.png,Google Satellite
moscow_suburb_small_17_79317_40864,moscow_suburb_small,17,79317,40864,"37.85064697,55.92304691,37.85339355,55.92458580",images/tiles/moscow_suburb_small_17_79317_40864.png,Google Satellite
moscow_suburb_small_17_79318_40864,moscow_suburb_small,17,79318,40864,"37.85339355,55.92304691,37.85614014,55.92458580",images/tiles/moscow_suburb_small_17_79318_40864.png,Google Satellite
moscow_suburb_small_17_79319_40864,moscow_suburb_small,17,79319,40864,"37.85614014,55.92304691,37.85888672,55.92458580",images/tiles/moscow_suburb_small_17_79319_40864.png,Google Satellite
moscow_suburb_small_17_79320_40864,moscow_suburb_small,17,79320,40864,"37.85888672,55.92304691,37.86163330,55.92458580",images/tiles/moscow_suburb_small_17_79320_40864.png,Google Satellite
moscow_suburb_small_17_79294_40865,moscow_suburb_small,17,79294,40865,"37.78747559,55.92150795,37.79022217,55.92304691",images/tiles/moscow_suburb_small_17_79294_40865.png,Google Satellite
moscow_suburb_small_17_79295_40865,moscow_suburb_small,17,79295,40865,"37.79022217,55.92150795,37.79296875,55.92304691",images/tiles/moscow_suburb_small_17_79295_40865.png,Google Satellite
moscow_suburb_small_17_79296_40865,moscow_suburb_small,17,79296,40865,"37.79296875,55.92150795,37.79571533,55.92304691",images/tiles/moscow_suburb_small_17_79296_40865.png,Google Satellite
moscow_suburb_small_17_79297_40865,moscow_suburb_small,17,79297,40865,"37.79571533,55.92150795,37.79846191,55.92304691",images/tiles/moscow_suburb_small_17_79297_40865.png,Google Satellite
moscow_suburb_small_17_79298_40865,moscow_suburb_small,17,79298,40865,"37.79846191,55.92150795,37.80120850,55.92304691",images/tiles/moscow_suburb_small_17_79298_40865.png,Google Satellite
moscow_suburb_small_17_79299_40865,moscow_suburb_small,17,79299,40865,"37.80120850,55.92150795,37.80395508,55.92304691",images/tiles/moscow_suburb_small_17_79299_40865.png,Google Satellite
moscow_suburb_small_17_79300_40865,moscow_suburb_small,17,79300,40865,"37.80395508,55.92150795,37.80670166,55.92304691",images/tiles/moscow_suburb_small_17_79300_40865.png,Google Satellite
moscow_suburb_small_17_79301_40865,moscow_suburb_small,17,79301,40865,"37.80670166,55.92150795,37.80944824,55.92304691",images/tiles/moscow_suburb_small_17_79301_40865.png,Google Satellite
moscow_suburb_small_17_79302_40865,moscow_suburb_small,17,79302,40865,"37.80944824,55.92150795,37.81219482,55.92304691",images/tiles/moscow_suburb_small_17_79302_40865.png,Google Satellite
moscow_suburb_small_17_79303_40865,moscow_suburb_small,17,79303,40865,"37.81219482,55.92150795,37.81494141,55.92304691",images/tiles/moscow_suburb_small_17_79303_40865.png,Google Satellite
moscow_suburb_small_17_79304_40865,moscow_suburb_small,17,79304,40865,"37.81494141,55.92150795,37.81768799,55.92304691",images/tiles/moscow_suburb_small_17_79304_40865.png,Google Satellite
moscow_suburb_small_17_79305_40865,moscow_suburb_small,17,79305,40865,"37.81768799,55.92150795,37.82043457,55.92304691",images/tiles/moscow_suburb_small_17_79305_40865.png,Google Satellite
moscow_suburb_small_17_79306_40865,moscow_suburb_small,17,79306,40865,"37.82043457,55.92150795,37.82318115,55.92304691",images/tiles/moscow_suburb_small_17_79306_40865.png,Google Satellite
moscow_suburb_small_17_79307_40865,moscow_suburb_small,17,79307,40865,"37.82318115,55.92150795,37.82592773,55.92304691",images/tiles/moscow_suburb_small_17_79307_40865.png,Google Satellite
moscow_suburb_small_17_79308_40865,moscow_suburb_small,17,79308,40865,"37.82592773,55.92150795,37.82867432,55.92304691",images/tiles/moscow_suburb_small_17_79308_40865.png,Google Satellite
moscow_suburb_small_17_79309_40865,moscow_suburb_small,17,79309,40865,"37.82867432,55.92150795,37.83142090,55.92304691",images/tiles/moscow_suburb_small_17_79309_40865.png,Google Satellite
moscow_suburb_small_17_79310_40865,moscow_suburb_small,17,79310,40865,"37.83142090,55.92150795,37.83416748,55.92304691",images/tiles/moscow_suburb_small_17_79310_40865.png,Google Satellite
moscow_suburb_small_17_79311_40865,moscow_suburb_small,17,79311,40865,"37.83416748,55.92150795,37.83691406,55.92304691",images/tiles/moscow_suburb_small_17_79311_40865.png,Google Satellite
moscow_suburb_small_17_79312_40865,moscow_suburb_small,17,79312,40865,"37.83691406,55.92150795,37.83966064,55.92304691",images/tiles/moscow_suburb_small_17_79312_40865.png,Google Satellite
moscow_suburb_small_17_79313_40865,moscow_suburb_small,17,79313,40865,"37.83966064,55.92150795,37.84240723,55.92304691",images/tiles/moscow_suburb_small_17_79313_40865.png,Google Satellite
moscow_suburb_small_17_79314_40865,moscow_suburb_small,17,79314,40865,"37.84240723,55.92150795,37.84515381,55.92304691",images/tiles/moscow_suburb_small_17_79314_40865.png,Google Satellite
moscow_suburb_small_17_79315_40865,moscow_suburb_small,17,79315,40865,"37.84515381,55.92150795,37.84790039,55.92304691",images/tiles/moscow_suburb_small_17_79315_40865.png,Google Satellite
moscow_suburb_small_17_79316_40865,moscow_suburb_small,17,79316,40865,"37.84790039,55.92150795,37.85064697,55.92304691",images/tiles/moscow_suburb_small_17_79316_40865.png,Google Satellite
moscow_suburb_small_17_79317_40865,moscow_suburb_small,17,79317,40865,"37.85064697,55.92150795,37.85339355,55.92304691",images/tiles/moscow_suburb_small_17_79317_40865.png,Google Satellite
moscow_suburb_small_17_79318_40865,moscow_suburb_small,17,79318,40865,"37.85339355,55.92150795,37.85614014,55.92304691",images/tiles/moscow_suburb_small_17_79318_40865.png,Google Satellite
moscow_suburb_small_17_79319_40865,moscow_suburb_small,17,79319,40865,"37.85614014,55.92150795,37.85888672,55.92304691",images/tiles/moscow_suburb_small_17_79319_40865.png,Google Satellite
moscow_suburb_small_17_79320_40865,moscow_suburb_small,17,79320,40865,"37.85888672,55.92150795,37.86163330,55.92304691",images/tiles/moscow_suburb_small_17_79320_40865.png,Google Satellite
moscow_suburb_small_17_79294_40866,moscow_suburb_small,17,79294,40866,"37.78747559,55.91996894,37.79022217,55.92150795",images/tiles/moscow_suburb_small_17_79294_40866.png,Google Satellite
moscow_suburb_small_17_79295_40866,moscow_suburb_small,17,79295,40866,"37.79022217,55.91996894,37.79296875,55.92150795",images/tiles/moscow_suburb_small_17_79295_40866.png,Google Satellite
moscow_suburb_small_17_79296_40866,moscow_suburb_small,17,79296,40866,"37.79296875,55.91996894,37.79571533,55.92150795",images/tiles/moscow_suburb_small_17_79296_40866.png,Google Satellite
moscow_suburb_small_17_79297_40866,moscow_suburb_small,17,79297,40866,"37.79571533,55.91996894,37.79846191,55.92150795",images/tiles/moscow_suburb_small_17_79297_40866.png,Google Satellite
moscow_suburb_small_17_79298_40866,moscow_suburb_small,17,79298,40866,"37.79846191,55.91996894,37.80120850,55.92150795",images/tiles/moscow_suburb_small_17_79298_40866.png,Google Satellite
moscow_suburb_small_17_79299_40866,moscow_suburb_small,17,79299,40866,"37.80120850,55.91996894,37.80395508,55.92150795",images/tiles/moscow_suburb_small_17_79299_40866.png,Google Satellite
moscow_suburb_small_17_79300_40866,moscow_suburb_small,17,79300,40866,"37.80395508,55.91996894,37.80670166,55.92150795",images/tiles/moscow_suburb_small_17_79300_40866.png,Google Satellite
moscow_suburb_small_17_79301_40866,moscow_suburb_small,17,79301,40866,"37.80670166,55.91996894,37.80944824,55.92150795",images/tiles/moscow_suburb_small_17_79301_40866.png,Google Satellite
moscow_suburb_small_17_79302_40866,moscow_suburb_small,17,79302,40866,"37.80944824,55.91996894,37.81219482,55.92150795",images/tiles/moscow_suburb_small_17_79302_40866.png,Google Satellite
moscow_suburb_small_17_79303_40866,moscow_suburb_small,17,79303,40866,"37.81219482,55.91996894,37.81494141,55.92150795",images/tiles/moscow_suburb_small_17_79303_40866.png,Google Satellite
moscow_suburb_small_17_79304_40866,moscow_suburb_small,17,79304,40866,"37.81494141,55.91996894,37.81768799,55.92150795",images/tiles/moscow_suburb_small_17_79304_40866.png,Google Satellite
moscow_suburb_small_17_79305_40866,moscow_suburb_small,17,79305,40866,"37.81768799,55.91996894,37.82043457,55.92150795",images/tiles/moscow_suburb_small_17_79305_40866.png,Google Satellite
moscow_suburb_small_17_79306_40866,moscow_suburb_small,17,79306,40866,"37.82043457,55.91996894,37.82318115,55.92150795",images/tiles/moscow_suburb_small_17_79306_40866.png,Google Satellite
moscow_suburb_small_17_79307_40866,moscow_suburb_small,17,79307,40866,"37.82318115,55.91996894,37.82592773,55.92150795",images/tiles/moscow_suburb_small_17_79307_40866.png,Google Satellite
moscow_suburb_small_17_79308_40866,moscow_suburb_small,17,79308,40866,"37.82592773,55.91996894,37.82867432,55.92150795",images/tiles/moscow_suburb_small_17_79308_40866.png,Google Satellite
moscow_suburb_small_17_79309_40866,moscow_suburb_small,17,79309,40866,"37.82867432,55.91996894,37.83142090,55.92150795",images/tiles/moscow_suburb_small_17_79309_40866.png,Google Satellite
moscow_suburb_small_17_79310_40866,moscow_suburb_small,17,79310,40866,"37.83142090,55.91996894,37.83416748,55.92150795",images/tiles/moscow_suburb_small_17_79310_40866.png,Google Satellite
moscow_suburb_small_17_79311_40866,moscow_suburb_small,17,79311,40866,"37.83416748,55.91996894,37.83691406,55.92150795",images/tiles/moscow_suburb_small_17_79311_40866.png,Google Satellite
moscow_suburb_small_17_79312_40866,moscow_suburb_small,17,79312,40866,"37.83691406,55.91996894,37.83966064,55.92150795",images/tiles/moscow_suburb_small_17_79312_40866.png,Google Satellite
moscow_suburb_small_17_79313_40866,moscow_suburb_small,17,79313,40866,"37.83966064,55.91996894,37.84240723,55.92150795",images/tiles/moscow_suburb_small_17_79313_40866.png,Google Satellite
moscow_suburb_small_17_79314_40866,moscow_suburb_small,17,79314,40866,"37.84240723,55.91996894,37.84515381,55.92150795",images/tiles/moscow_suburb_small_17_79314_40866.png,Google Satellite
moscow_suburb_small_17_79315_40866,moscow_suburb_small,17,79315,40866,"37.84515381,55.91996894,37.84790039,55.92150795",images/tiles/moscow_suburb_small_17_79315_40866.png,Google Satellite
moscow_suburb_small_17_79316_40866,moscow_suburb_small,17,79316,40866,"37.84790039,55.91996894,37.85064697,55.92150795",images/tiles/moscow_suburb_small_17_79316_40866.png,Google Satellite
